,number,value,datetime_start,datetime_complete,duration,params_activation,params_dropout,params_layers,params_shrink,system_attrs_completed_rung_0,system_attrs_completed_rung_1,system_attrs_completed_rung_2,system_attrs_completed_rung_3,state
144,144,1.4522634744644165,2022-12-25 01:52:39.388396,2022-12-25 01:54:38.842332,0 days 00:01:59.453936,sigmoid,0.1,2,0.6,11.649166107177734,6.578576564788818,4.163021564483643,,COMPLETE
145,145,88.9906005859375,2022-12-25 01:54:38.934281,2022-12-25 01:54:47.571921,0 days 00:00:08.637640,relu,0.30000000000000004,2,0.6,88.9906005859375,,,,PRUNED
146,146,29.917600631713867,2022-12-25 01:54:47.653936,2022-12-25 01:55:02.730268,0 days 00:00:15.076332,sigmoid,0.05,2,0.6,29.917600631713867,,,,PRUNED
147,147,25.139738082885742,2022-12-25 01:55:02.810751,2022-12-25 01:55:17.853847,0 days 00:00:15.043096,sigmoid,0.1,2,0.65,25.139738082885742,,,,PRUNED
148,148,108.54181671142578,2022-12-25 01:55:17.934852,2022-12-25 01:55:26.436538,0 days 00:00:08.501686,relu,0.2,2,0.6,108.54181671142578,,,,PRUNED
149,149,6.854025840759277,2022-12-25 01:55:26.509412,2022-12-25 01:56:02.157815,0 days 00:00:35.648403,sigmoid,0.2,2,0.65,6.854025840759277,,,,PRUNED
150,150,92.46649932861328,2022-12-25 01:56:02.240114,2022-12-25 01:56:10.641501,0 days 00:00:08.401387,relu,0.25,3,0.65,92.46649932861328,,,,PRUNED
151,151,83.95347595214844,2022-12-25 01:56:10.722610,2022-12-25 01:56:19.090857,0 days 00:00:08.368247,sigmoid,0.2,2,0.6,83.95347595214844,,,,PRUNED
152,152,7.655279636383057,2022-12-25 01:56:19.170964,2022-12-25 01:56:54.846466,0 days 00:00:35.675502,sigmoid,0.35000000000000003,3,0.7,7.655279636383057,,,,PRUNED
153,153,49.71379089355469,2022-12-25 01:56:54.927578,2022-12-25 01:57:30.168777,0 days 00:00:35.241199,sigmoid,0.1,2,0.6,20.32651138305664,49.71379089355469,,,PRUNED
154,154,29.616243362426758,2022-12-25 01:57:30.249885,2022-12-25 01:57:45.409274,0 days 00:00:15.159389,sigmoid,0.15000000000000002,3,0.65,29.616243362426758,,,,PRUNED
155,155,6.30250358581543,2022-12-25 01:57:45.498305,2022-12-25 01:58:20.773250,0 days 00:00:35.274945,relu,0.30000000000000004,2,0.85,54.73430252075195,16.24024772644043,6.30250358581543,,PRUNED
156,156,24.833663940429688,2022-12-25 01:58:20.853355,2022-12-25 01:58:36.305155,0 days 00:00:15.451800,relu,0.05,2,0.6,24.833663940429688,,,,PRUNED
157,157,19.084970474243164,2022-12-25 01:58:36.386167,2022-12-25 01:58:51.687561,0 days 00:00:15.301394,relu,0.0,3,0.8,53.10000991821289,19.084970474243164,,,PRUNED
158,158,78.84786987304688,2022-12-25 01:58:51.768754,2022-12-25 01:59:06.968729,0 days 00:00:15.199975,relu,0.2,3,0.95,46.84756088256836,78.84786987304688,,,PRUNED
159,159,72.33344268798828,2022-12-25 01:59:07.050841,2022-12-25 01:59:15.352521,0 days 00:00:08.301680,sigmoid,0.25,2,0.7,72.33344268798828,,,,PRUNED
160,160,1.532400131225586,2022-12-25 01:59:15.425204,2022-12-25 02:00:51.698261,0 days 00:01:36.273057,sigmoid,0.25,2,0.6,6.135326385498047,4.801212787628174,,,COMPLETE
161,161,1.4450064897537231,2022-12-25 02:00:51.897534,2022-12-25 02:02:34.584087,0 days 00:01:42.686553,sigmoid,0.1,2,0.6,20.097545623779297,6.487987041473389,4.215888023376465,,COMPLETE
162,162,22.608253479003906,2022-12-25 02:02:34.683365,2022-12-25 02:02:49.786088,0 days 00:00:15.102723,relu,0.45,2,0.65,44.673858642578125,22.608253479003906,,,PRUNED
163,163,25.007619857788086,2022-12-25 02:02:49.868054,2022-12-25 02:03:04.867269,0 days 00:00:14.999215,sigmoid,0.1,2,0.65,25.007619857788086,,,,PRUNED
164,164,9.620986938476562,2022-12-25 02:03:04.949376,2022-12-25 02:03:40.615552,0 days 00:00:35.666176,tanh,0.30000000000000004,3,0.6,9.620986938476562,,,,PRUNED
165,165,24.875078201293945,2022-12-25 02:03:40.703984,2022-12-25 02:03:55.864073,0 days 00:00:15.160089,sigmoid,0.1,3,0.6,24.875078201293945,,,,PRUNED
166,166,9.879999160766602,2022-12-25 02:03:55.944876,2022-12-25 02:04:31.195020,0 days 00:00:35.250144,sigmoid,0.15000000000000002,2,0.65,19.705429077148438,9.879999160766602,,,PRUNED
167,167,100.00054168701172,2022-12-25 02:04:31.276106,2022-12-25 02:04:39.835713,0 days 00:00:08.559607,relu,0.15000000000000002,2,0.6,100.00054168701172,,,,PRUNED
168,168,74.99018859863281,2022-12-25 02:04:39.917094,2022-12-25 02:04:48.252053,0 days 00:00:08.334959,relu,0.2,2,0.65,74.99018859863281,,,,PRUNED
169,169,7.0589494705200195,2022-12-25 02:04:48.326136,2022-12-25 02:05:23.716020,0 days 00:00:35.389884,relu,0.15000000000000002,2,0.6,34.31542205810547,14.314175605773926,7.0589494705200195,,PRUNED
170,170,4.363556385040283,2022-12-25 02:05:23.797127,2022-12-25 02:06:59.383728,0 days 00:01:35.586601,sigmoid,0.2,2,0.6,11.365167617797852,6.025886058807373,4.363556385040283,,PRUNED
171,171,3.1947314739227295,2022-12-25 02:06:59.464884,2022-12-25 02:07:32.038206,0 days 00:00:32.573322,sigmoid,0.35000000000000003,4,0.6,,,,,COMPLETE
172,172,15.268946647644043,2022-12-25 02:07:32.143028,2022-12-25 02:08:07.536862,0 days 00:00:35.393834,relu,0.2,2,0.6,58.33625030517578,14.986030578613281,15.268946647644043,,PRUNED
173,173,127.9825210571289,2022-12-25 02:08:07.626409,2022-12-25 02:08:15.952593,0 days 00:00:08.326184,relu,0.35000000000000003,2,0.6,127.9825210571289,,,,PRUNED
174,174,6.628304481506348,2022-12-25 02:08:16.032931,2022-12-25 02:08:51.291007,0 days 00:00:35.258076,tanh,0.25,2,0.65,47.22554016113281,15.50631046295166,6.628304481506348,,PRUNED
175,175,8.743781089782715,2022-12-25 02:08:51.373778,2022-12-25 02:09:26.847153,0 days 00:00:35.473375,sigmoid,0.15000000000000002,2,0.8,8.743781089782715,,,,PRUNED
176,176,23.511428833007812,2022-12-25 02:09:26.920061,2022-12-25 02:09:42.021327,0 days 00:00:15.101266,relu,0.1,2,0.6,23.511428833007812,,,,PRUNED
177,177,89.41156005859375,2022-12-25 02:09:42.103239,2022-12-25 02:09:50.520675,0 days 00:00:08.417436,relu,0.1,3,0.6,89.41156005859375,,,,PRUNED
178,178,133.38922119140625,2022-12-25 02:09:50.602592,2022-12-25 02:09:59.203353,0 days 00:00:08.600761,sigmoid,0.5,3,0.65,133.38922119140625,,,,PRUNED
179,179,51.577552795410156,2022-12-25 02:09:59.286833,2022-12-25 02:10:14.426242,0 days 00:00:15.139409,relu,0.15000000000000002,3,0.6,51.577552795410156,,,,PRUNED
180,180,70.98590087890625,2022-12-25 02:10:14.509336,2022-12-25 02:10:22.818116,0 days 00:00:08.308780,relu,0.2,2,0.9,70.98590087890625,,,,PRUNED
181,181,6.859925746917725,2022-12-25 02:10:22.898712,2022-12-25 02:10:58.098864,0 days 00:00:35.200152,sigmoid,0.05,2,0.65,13.66294002532959,6.859925746917725,,,PRUNED
182,182,35.67950439453125,2022-12-25 02:10:58.179367,2022-12-25 02:11:13.464361,0 days 00:00:15.284994,relu,0.1,3,0.6,35.67950439453125,,,,PRUNED
183,183,85.09988403320312,2022-12-25 02:11:13.537941,2022-12-25 02:11:22.055363,0 days 00:00:08.517422,relu,0.15000000000000002,4,0.75,85.09988403320312,,,,PRUNED
184,184,12.652348518371582,2022-12-25 02:11:22.137283,2022-12-25 02:11:59.218602,0 days 00:00:37.081319,sigmoid,0.25,3,0.65,12.652348518371582,,,,PRUNED
185,185,9.06954574584961,2022-12-25 02:11:59.291778,2022-12-25 02:12:34.499852,0 days 00:00:35.208074,relu,0.2,2,0.65,19.343088150024414,9.06954574584961,,,PRUNED
186,186,4.413143634796143,2022-12-25 02:12:34.573430,2022-12-25 02:14:10.792511,0 days 00:01:36.219081,tanh,0.05,2,0.6,18.388347625732422,6.502701759338379,4.413143634796143,,PRUNED
187,187,1.3498280048370361,2022-12-25 02:14:10.874354,2022-12-25 02:15:39.822227,0 days 00:01:28.947873,tanh,0.45,2,0.7,5.802671432495117,,,,COMPLETE
188,188,30.0576171875,2022-12-25 02:15:39.913980,2022-12-25 02:15:55.051228,0 days 00:00:15.137248,relu,0.5,3,0.65,30.0576171875,,,,PRUNED
189,189,18.498537063598633,2022-12-25 02:15:55.133141,2022-12-25 02:16:10.258408,0 days 00:00:15.125267,relu,0.30000000000000004,2,0.8,40.14249801635742,18.498537063598633,,,PRUNED
190,190,133.58030700683594,2022-12-25 02:16:10.338908,2022-12-25 02:16:18.981796,0 days 00:00:08.642888,relu,0.30000000000000004,2,0.85,133.58030700683594,,,,PRUNED
191,191,1.4812582731246948,2022-12-25 02:16:19.064649,2022-12-25 02:17:54.830224,0 days 00:01:35.765575,tanh,0.45,2,0.7,6.044952869415283,4.555464744567871,,,COMPLETE
192,192,103.88813018798828,2022-12-25 02:17:54.921065,2022-12-25 02:18:03.308115,0 days 00:00:08.387050,relu,0.35000000000000003,2,0.9,103.88813018798828,,,,PRUNED
193,193,48.90543746948242,2022-12-25 02:18:03.391030,2022-12-25 02:18:18.461723,0 days 00:00:15.070693,relu,0.30000000000000004,2,1.0,37.88551712036133,48.90543746948242,,,PRUNED
194,194,12.578495979309082,2022-12-25 02:18:18.530541,2022-12-25 02:18:54.109029,0 days 00:00:35.578488,sigmoid,0.15000000000000002,2,0.6,16.88977813720703,12.578495979309082,,,PRUNED
195,195,10.2380952835083,2022-12-25 02:18:54.201133,2022-12-25 02:19:29.376564,0 days 00:00:35.175431,tanh,0.5,2,0.7,10.2380952835083,,,,PRUNED
196,196,7.835635662078857,2022-12-25 02:19:29.450134,2022-12-25 02:20:04.732190,0 days 00:00:35.282056,tanh,0.45,2,0.7,7.835635662078857,,,,PRUNED
197,197,103.71652221679688,2022-12-25 02:20:04.805542,2022-12-25 02:20:13.156800,0 days 00:00:08.351258,relu,0.25,2,0.6,103.71652221679688,,,,PRUNED
198,198,111.47816467285156,2022-12-25 02:20:13.238459,2022-12-25 02:20:21.897551,0 days 00:00:08.659092,relu,0.0,2,0.85,111.47816467285156,,,,PRUNED
199,199,9.42990779876709,2022-12-25 02:20:21.979462,2022-12-25 02:20:57.494339,0 days 00:00:35.514877,tanh,0.45,3,0.75,9.42990779876709,,,,PRUNED
200,200,110.03971099853516,2022-12-25 02:20:57.576747,2022-12-25 02:21:06.027511,0 days 00:00:08.450764,relu,0.05,3,0.95,110.03971099853516,,,,PRUNED
201,201,19.02176284790039,2022-12-25 02:21:06.116343,2022-12-25 02:21:41.841461,0 days 00:00:35.725118,tanh,0.5,4,0.6,19.02176284790039,,,,PRUNED
202,202,143.14630126953125,2022-12-25 02:21:41.915034,2022-12-25 02:21:50.799104,0 days 00:00:08.884070,sigmoid,0.45,5,0.6,143.14630126953125,,,,PRUNED
203,203,2.8970530033111572,2022-12-25 02:21:50.881019,2022-12-25 02:22:23.493455,0 days 00:00:32.612436,relu,0.0,5,0.65,14.541946411132812,,,,COMPLETE
204,204,23.412921905517578,2022-12-25 02:22:23.584205,2022-12-25 02:22:38.819443,0 days 00:00:15.235238,relu,0.15000000000000002,3,0.6,45.1375846862793,23.412921905517578,,,PRUNED
205,205,45.74049758911133,2022-12-25 02:22:38.894023,2022-12-25 02:23:14.642713,0 days 00:00:35.748690,relu,0.1,2,0.75,39.025054931640625,10.675228118896484,45.74049758911133,,PRUNED
206,206,5.240949630737305,2022-12-25 02:23:14.724623,2022-12-25 02:24:50.309412,0 days 00:01:35.584789,tanh,0.4,2,0.7,6.262452602386475,5.240949630737305,,,PRUNED
207,207,22.244216918945312,2022-12-25 02:24:50.392326,2022-12-25 02:25:05.692614,0 days 00:00:15.300288,relu,0.2,4,0.7,22.244216918945312,,,,PRUNED
208,208,68.90595245361328,2022-12-25 02:25:05.774645,2022-12-25 02:25:14.091932,0 days 00:00:08.317287,relu,0.30000000000000004,2,0.8,68.90595245361328,,,,PRUNED
209,209,1.3386166095733643,2022-12-25 02:25:14.183331,2022-12-25 02:26:57.456897,0 days 00:01:43.273566,relu,0.30000000000000004,2,0.7,11.424675941467285,4.984743595123291,3.8950576782226562,,COMPLETE
210,210,13.883605003356934,2022-12-25 02:26:57.545642,2022-12-25 02:27:33.264412,0 days 00:00:35.718770,relu,0.45,4,0.75,13.883605003356934,,,,PRUNED
211,211,80.13162231445312,2022-12-25 02:27:33.337450,2022-12-25 02:27:41.689003,0 days 00:00:08.351553,relu,0.35000000000000003,2,0.85,80.13162231445312,,,,PRUNED
212,212,1.3311095237731934,2022-12-25 02:27:41.770947,2022-12-25 02:28:54.222988,0 days 00:01:12.452041,relu,0.30000000000000004,2,0.8,49.88628005981445,11.91769027709961,5.617663383483887,,COMPLETE
213,213,59.440181732177734,2022-12-25 02:28:54.319067,2022-12-25 02:29:09.597970,0 days 00:00:15.278903,relu,0.25,2,0.7,54.606910705566406,59.440181732177734,,,PRUNED
214,214,93.82971954345703,2022-12-25 02:29:09.672556,2022-12-25 02:29:17.994785,0 days 00:00:08.322229,tanh,0.30000000000000004,2,0.8,93.82971954345703,,,,PRUNED
215,215,1.566231369972229,2022-12-25 02:29:18.071745,2022-12-25 02:30:47.526021,0 days 00:01:29.454276,relu,0.5,2,0.6,56.7142219543457,13.93423843383789,5.5602803230285645,,COMPLETE
216,216,24.914884567260742,2022-12-25 02:30:47.619764,2022-12-25 02:31:03.054171,0 days 00:00:15.434407,relu,0.5,2,0.6,41.86090850830078,24.914884567260742,,,PRUNED
217,217,98.09832000732422,2022-12-25 02:31:03.129789,2022-12-25 02:31:11.519458,0 days 00:00:08.389669,relu,0.5,2,0.6,98.09832000732422,,,,PRUNED
218,218,83.62252044677734,2022-12-25 02:31:11.597603,2022-12-25 02:31:20.043810,0 days 00:00:08.446207,sigmoid,0.5,3,0.65,83.62252044677734,,,,PRUNED
219,219,4.3732452392578125,2022-12-25 02:31:20.129577,2022-12-25 02:32:55.994096,0 days 00:01:35.864519,relu,0.30000000000000004,2,0.7,12.748979568481445,5.179407119750977,4.3732452392578125,,PRUNED
220,220,35.91807174682617,2022-12-25 02:32:56.072258,2022-12-25 02:33:11.425637,0 days 00:00:15.353379,relu,0.30000000000000004,2,0.6,35.91807174682617,,,,PRUNED
221,221,114.29610443115234,2022-12-25 02:33:11.504415,2022-12-25 02:33:20.017270,0 days 00:00:08.512855,relu,0.45,4,0.6,114.29610443115234,,,,PRUNED
222,222,81.53605651855469,2022-12-25 02:33:20.095360,2022-12-25 02:33:28.424955,0 days 00:00:08.329595,relu,0.5,2,0.6,81.53605651855469,,,,PRUNED
223,223,102.05567932128906,2022-12-25 02:33:28.503108,2022-12-25 02:33:36.898306,0 days 00:00:08.395198,relu,0.30000000000000004,2,0.8,102.05567932128906,,,,PRUNED
224,224,14.304450988769531,2022-12-25 02:33:36.977469,2022-12-25 02:34:12.904195,0 days 00:00:35.926726,relu,0.25,3,0.6,16.96829605102539,14.304450988769531,,,PRUNED
225,225,89.35800170898438,2022-12-25 02:34:12.985359,2022-12-25 02:34:21.379248,0 days 00:00:08.393889,relu,0.45,2,0.6,89.35800170898438,,,,PRUNED
226,226,70.98358154296875,2022-12-25 02:34:21.494180,2022-12-25 02:34:29.811941,0 days 00:00:08.317761,relu,0.25,2,0.6,70.98358154296875,,,,PRUNED
227,227,77.35596466064453,2022-12-25 02:34:29.890100,2022-12-25 02:34:38.336292,0 days 00:00:08.446192,relu,0.35000000000000003,2,0.9,77.35596466064453,,,,PRUNED
228,228,7.73690938949585,2022-12-25 02:34:38.414451,2022-12-25 02:35:14.183558,0 days 00:00:35.769107,tanh,0.2,3,0.7,7.73690938949585,,,,PRUNED
229,229,21.88582420349121,2022-12-25 02:35:14.270339,2022-12-25 02:35:29.332280,0 days 00:00:15.061941,relu,0.1,2,0.95,21.88582420349121,,,,PRUNED
230,230,161.13980102539062,2022-12-25 02:35:29.417180,2022-12-25 02:35:45.147089,0 days 00:00:15.729909,tanh,0.25,7,0.65,161.13980102539062,,,,PRUNED
231,231,1.4672551155090332,2022-12-25 02:35:45.233632,2022-12-25 02:37:04.569096,0 days 00:01:19.335464,relu,0.4,2,0.7,18.74207305908203,5.52569055557251,,,COMPLETE
232,232,79.70256042480469,2022-12-25 02:37:04.676934,2022-12-25 02:37:13.015757,0 days 00:00:08.338823,relu,0.4,2,0.75,79.70256042480469,,,,PRUNED
233,233,114.68794250488281,2022-12-25 02:37:13.100529,2022-12-25 02:37:21.448833,0 days 00:00:08.348304,relu,0.2,2,0.65,114.68794250488281,,,,PRUNED
234,234,33.15472412109375,2022-12-25 02:37:21.533840,2022-12-25 02:37:36.556047,0 days 00:00:15.022207,relu,0.5,2,0.7,33.15472412109375,,,,PRUNED
235,235,164.63084411621094,2022-12-25 02:37:36.640902,2022-12-25 02:37:45.647034,0 days 00:00:09.006132,relu,0.25,6,0.6,164.63084411621094,,,,PRUNED
236,236,112.09326171875,2022-12-25 02:37:45.725166,2022-12-25 02:37:54.096364,0 days 00:00:08.371198,sigmoid,0.1,2,0.65,112.09326171875,,,,PRUNED
237,237,101.63790130615234,2022-12-25 02:37:54.182133,2022-12-25 02:38:02.595715,0 days 00:00:08.413582,relu,0.5,3,0.6,101.63790130615234,,,,PRUNED
238,238,17.569297790527344,2022-12-25 02:38:02.682206,2022-12-25 02:38:17.836217,0 days 00:00:15.154011,relu,0.30000000000000004,2,0.8,60.37160110473633,17.569297790527344,,,PRUNED
239,239,87.81417846679688,2022-12-25 02:38:17.921349,2022-12-25 02:38:26.609784,0 days 00:00:08.688435,relu,0.05,2,0.85,87.81417846679688,,,,PRUNED
240,240,77.53280639648438,2022-12-25 02:38:26.686983,2022-12-25 02:38:35.034124,0 days 00:00:08.347141,relu,0.30000000000000004,2,0.6,77.53280639648438,,,,PRUNED
241,241,121.02153015136719,2022-12-25 02:38:35.119683,2022-12-25 02:38:43.475930,0 days 00:00:08.356247,relu,0.35000000000000003,2,0.8,121.02153015136719,,,,PRUNED
242,242,214.266845703125,2022-12-25 02:38:43.560698,2022-12-25 02:38:59.591365,0 days 00:00:16.030667,sigmoid,0.45,8,0.7,214.266845703125,,,,PRUNED
243,243,12.854867935180664,2022-12-25 02:38:59.677867,2022-12-25 02:39:34.929732,0 days 00:00:35.251865,relu,0.4,2,0.7,16.359458923339844,12.854867935180664,,,PRUNED
244,244,106.09204864501953,2022-12-25 02:39:35.015118,2022-12-25 02:39:43.354690,0 days 00:00:08.339572,tanh,0.25,2,0.8,106.09204864501953,,,,PRUNED
245,245,103.8727798461914,2022-12-25 02:39:43.431133,2022-12-25 02:39:51.820719,0 days 00:00:08.389586,relu,0.30000000000000004,2,0.75,103.8727798461914,,,,PRUNED
246,246,24.42915916442871,2022-12-25 02:39:51.906487,2022-12-25 02:40:07.360369,0 days 00:00:15.453882,relu,0.15000000000000002,2,0.95,30.38725471496582,24.42915916442871,,,PRUNED
247,247,6.696081638336182,2022-12-25 02:40:07.457290,2022-12-25 02:40:42.791830,0 days 00:00:35.334540,relu,0.35000000000000003,2,0.9,11.51658821105957,6.696081638336182,,,PRUNED
248,248,103.9777603149414,2022-12-25 02:40:42.868275,2022-12-25 02:40:51.299518,0 days 00:00:08.431243,relu,0.2,3,0.6,103.9777603149414,,,,PRUNED
249,249,22.15934181213379,2022-12-25 02:40:51.384286,2022-12-25 02:41:06.723341,0 days 00:00:15.339055,relu,0.4,2,0.75,22.15934181213379,,,,PRUNED
250,250,87.69944763183594,2022-12-25 02:41:06.809119,2022-12-25 02:41:15.106038,0 days 00:00:08.296919,relu,0.5,2,0.85,87.69944763183594,,,,PRUNED
251,251,102.90918731689453,2022-12-25 02:41:15.190805,2022-12-25 02:41:23.505244,0 days 00:00:08.314439,sigmoid,0.30000000000000004,2,0.75,102.90918731689453,,,,PRUNED
252,252,22.835948944091797,2022-12-25 02:41:23.591169,2022-12-25 02:41:38.620908,0 days 00:00:15.029739,relu,0.4,2,0.65,22.835948944091797,,,,PRUNED
253,253,7.673695087432861,2022-12-25 02:41:38.706058,2022-12-25 02:42:14.283927,0 days 00:00:35.577869,relu,0.4,2,0.6,7.673695087432861,,,,PRUNED
254,254,30.887975692749023,2022-12-25 02:42:14.369623,2022-12-25 02:42:29.466599,0 days 00:00:15.096976,relu,0.35000000000000003,2,0.75,30.887975692749023,,,,PRUNED
255,255,11.928421020507812,2022-12-25 02:42:29.551803,2022-12-25 02:43:04.905155,0 days 00:00:35.353352,tanh,0.0,3,0.9,11.928421020507812,,,,PRUNED
256,256,318.7882995605469,2022-12-25 02:43:05.000111,2022-12-25 02:43:14.088634,0 days 00:00:09.088523,relu,0.25,8,0.65,318.7882995605469,,,,PRUNED
257,257,114.77880096435547,2022-12-25 02:43:14.183467,2022-12-25 02:43:50.152394,0 days 00:00:35.968927,tanh,0.5,6,0.8,114.77880096435547,,,,PRUNED
258,258,110.13577270507812,2022-12-25 02:43:50.246650,2022-12-25 02:43:58.560460,0 days 00:00:08.313810,tanh,0.25,2,0.7,110.13577270507812,,,,PRUNED
259,259,1.5323536396026611,2022-12-25 02:43:58.646012,2022-12-25 02:45:21.193569,0 days 00:01:22.547557,relu,0.35000000000000003,2,0.65,5.611692905426025,,,,COMPLETE
260,260,11.334840774536133,2022-12-25 02:45:21.285781,2022-12-25 02:45:56.617910,0 days 00:00:35.332129,relu,0.35000000000000003,2,0.65,11.334840774536133,,,,PRUNED
261,261,99.43214416503906,2022-12-25 02:45:56.702678,2022-12-25 02:46:05.042269,0 days 00:00:08.339591,tanh,0.2,2,0.65,99.43214416503906,,,,PRUNED
262,262,76.4347915649414,2022-12-25 02:46:05.118705,2022-12-25 02:46:13.466788,0 days 00:00:08.348083,tanh,0.25,2,0.6,76.4347915649414,,,,PRUNED
263,263,86.93700408935547,2022-12-25 02:46:13.551400,2022-12-25 02:46:21.924193,0 days 00:00:08.372793,tanh,0.25,2,0.6,86.93700408935547,,,,PRUNED
264,264,21.907089233398438,2022-12-25 02:46:22.010085,2022-12-25 02:46:37.539666,0 days 00:00:15.529581,tanh,0.30000000000000004,3,0.6,21.907089233398438,,,,PRUNED
265,265,86.3290023803711,2022-12-25 02:46:37.625568,2022-12-25 02:46:45.980692,0 days 00:00:08.355124,tanh,0.30000000000000004,2,0.65,86.3290023803711,,,,PRUNED
266,266,16.636743545532227,2022-12-25 02:46:46.057830,2022-12-25 02:47:01.170888,0 days 00:00:15.113058,relu,0.1,2,0.6,48.07219314575195,16.636743545532227,,,PRUNED
267,267,7.127261161804199,2022-12-25 02:47:01.256091,2022-12-25 02:47:36.768491,0 days 00:00:35.512400,relu,0.25,3,0.7,57.97412872314453,13.140207290649414,7.127261161804199,,PRUNED
268,268,1.6375657320022583,2022-12-25 02:47:36.845174,2022-12-25 02:48:49.490036,0 days 00:01:12.644862,relu,0.45,2,0.6,11.99697208404541,5.694454669952393,,,COMPLETE
269,269,77.25244140625,2022-12-25 02:48:49.596191,2022-12-25 02:48:57.945633,0 days 00:00:08.349442,relu,0.2,2,0.6,77.25244140625,,,,PRUNED
270,270,10.135019302368164,2022-12-25 02:48:58.021191,2022-12-25 02:49:33.459595,0 days 00:00:35.438404,relu,0.1,3,0.65,20.180387496948242,10.135019302368164,,,PRUNED
271,271,26.90460968017578,2022-12-25 02:49:33.545483,2022-12-25 02:49:49.450196,0 days 00:00:15.904713,relu,0.05,4,0.8,60.91554641723633,26.90460968017578,,,PRUNED
272,272,23.95795440673828,2022-12-25 02:49:49.526600,2022-12-25 02:50:04.707213,0 days 00:00:15.180613,sigmoid,0.05,2,0.6,23.95795440673828,,,,PRUNED
273,273,85.14167785644531,2022-12-25 02:50:04.793249,2022-12-25 02:50:13.139789,0 days 00:00:08.346540,relu,0.15000000000000002,2,0.6,85.14167785644531,,,,PRUNED
274,274,27.284223556518555,2022-12-25 02:50:13.226759,2022-12-25 02:50:28.388745,0 days 00:00:15.161986,relu,0.2,2,0.6,58.47088623046875,27.284223556518555,,,PRUNED
275,275,1.7991619110107422,2022-12-25 02:50:28.482600,2022-12-25 02:51:41.155231,0 days 00:01:12.672631,relu,0.4,2,0.6,6.549152374267578,,,,COMPLETE
276,276,10.500657081604004,2022-12-25 02:51:41.258616,2022-12-25 02:52:16.572159,0 days 00:00:35.313543,relu,0.35000000000000003,2,0.75,10.500657081604004,,,,PRUNED
277,277,83.5871810913086,2022-12-25 02:52:16.648724,2022-12-25 02:52:25.063315,0 days 00:00:08.414591,relu,0.15000000000000002,2,0.6,83.5871810913086,,,,PRUNED
278,278,4.364099502563477,2022-12-25 02:52:25.156206,2022-12-25 02:54:01.039199,0 days 00:01:35.882993,relu,0.15000000000000002,2,0.6,43.75434112548828,10.762754440307617,5.291960716247559,4.364099502563477,PRUNED
279,279,10.269671440124512,2022-12-25 02:54:01.125041,2022-12-25 02:54:36.994791,0 days 00:00:35.869750,relu,0.45,3,0.65,10.269671440124512,,,,PRUNED
